location,gmm_cluster,cluster_label,cluster_category,feature,value
Guatemala,1,Healthcare-Strained Regions,Healthcare-Strained Regions,case_fatality_rate_pct,0.2492654583104003
Guatemala,1,Healthcare-Strained Regions,Healthcare-Strained Regions,recent_case_growth,-0.2203067906322473
Guatemala,1,Healthcare-Strained Regions,Healthcare-Strained Regions,recent_death_growth,-0.0909244388084104
Guatemala,1,Healthcare-Strained Regions,Healthcare-Strained Regions,days_to_peak,1.3566893651156255
Guatemala,1,Healthcare-Strained Regions,Healthcare-Strained Regions,peak_case_rate_per_100k,-0.5484102598343982
Guatemala,1,Healthcare-Strained Regions,Healthcare-Strained Regions,recovery_speed,0.1478819691123987
Guatemala,1,Healthcare-Strained Regions,Healthcare-Strained Regions,days_to_50pct_vax,-0.0912657671231082
Guatemala,1,Healthcare-Strained Regions,Healthcare-Strained Regions,vax_acceleration,-0.1888488113219294
Guernsey,7,"High-Case, Low-Mortality Regions","High-Case, Low-Mortality Regions",case_rate_per_100k,1.728085325172601
Guernsey,7,"High-Case, Low-Mortality Regions","High-Case, Low-Mortality Regions",mortality_rate_per_100k,-0.1460005396455459
Guernsey,7,"High-Case, Low-Mortality Regions","High-Case, Low-Mortality Regions",testing_rate_per_1k,0.0
Guernsey,7,"High-Case, Low-Mortality Regions","High-Case, Low-Mortality Regions",vaccination_rate_pct,-0.0771346587725072
Guernsey,7,"High-Case, Low-Mortality Regions","High-Case, Low-Mortality Regions",hospitalization_rate_per_100k,-0.0647081069505546
Guernsey,7,"High-Case, Low-Mortality Regions","High-Case, Low-Mortality Regions",icu_rate_per_100k,-0.045597059625042
Guernsey,7,"High-Case, Low-Mortality Regions","High-Case, Low-Mortality Regions",case_fatality_rate_pct,-0.6690592655812386
Guernsey,7,"High-Case, Low-Mortality Regions","High-Case, Low-Mortality Regions",recent_case_growth,-0.2217199049194657
Guernsey,7,"High-Case, Low-Mortality Regions","High-Case, Low-Mortality Regions",recent_death_growth,-0.0909244388084104
Guernsey,7,"High-Case, Low-Mortality Regions","High-Case, Low-Mortality Regions",days_to_peak,0.7447670223302433
Guernsey,7,"High-Case, Low-Mortality Regions","High-Case, Low-Mortality Regions",peak_case_rate_per_100k,0.7431755787775983
Guernsey,7,"High-Case, Low-Mortality Regions","High-Case, Low-Mortality Regions",recovery_speed,0.1946395424605691
Guernsey,7,"High-Case, Low-Mortality Regions","High-Case, Low-Mortality Regions",days_to_50pct_vax,1.2487671856954274
Guernsey,7,"High-Case, Low-Mortality Regions","High-Case, Low-Mortality Regions",vax_acceleration,-0.115135468916761
Guinea,1,Healthcare-Strained Regions,Healthcare-Strained Regions,case_rate_per_100k,-0.987004128554722
Guinea,1,Healthcare-Strained Regions,Healthcare-Strained Regions,mortality_rate_per_100k,-0.9250351048096056
Guinea,1,Healthcare-Strained Regions,Healthcare-Strained Regions,testing_rate_per_1k,0.0
Guinea,1,Healthcare-Strained Regions,Healthcare-Strained Regions,vaccination_rate_pct,-0.0771346587725072
Guinea,1,Healthcare-Strained Regions,Healthcare-Strained Regions,hospitalization_rate_per_100k,-0.0647081069505546
Guinea,1,Healthcare-Strained Regions,Healthcare-Strained Regions,icu_rate_per_100k,-0.045597059625042
Guinea,1,Healthcare-Strained Regions,Healthcare-Strained Regions,case_fatality_rate_pct,-0.0098858464464576
Guinea,1,Healthcare-Strained Regions,Healthcare-Strained Regions,recent_case_growth,-0.2217199049194657
Guinea,1,Healthcare-Strained Regions,Healthcare-Strained Regions,recent_death_growth,-0.0909244388084104
Guinea,1,Healthcare-Strained Regions,Healthcare-Strained Regions,days_to_peak,0.2552291481019374
Guinea,1,Healthcare-Strained Regions,Healthcare-Strained Regions,peak_case_rate_per_100k,-0.6071990030876274
Guinea,1,Healthcare-Strained Regions,Healthcare-Strained Regions,recovery_speed,0.1960428080298456
Guinea,1,Healthcare-Strained Regions,Healthcare-Strained Regions,days_to_50pct_vax,-0.0912657671231082
Guinea,1,Healthcare-Strained Regions,Healthcare-Strained Regions,vax_acceleration,-0.8587694665254374
Guinea-Bissau,1,Healthcare-Strained Regions,Healthcare-Strained Regions,case_rate_per_100k,-0.9782828196195498
Guinea-Bissau,1,Healthcare-Strained Regions,Healthcare-Strained Regions,mortality_rate_per_100k,-0.886779683036798
Guinea-Bissau,1,Healthcare-Strained Regions,Healthcare-Strained Regions,testing_rate_per_1k,0.0
Guinea-Bissau,1,Healthcare-Strained Regions,Healthcare-Strained Regions,vaccination_rate_pct,-0.0771346587725072
Guinea-Bissau,1,Healthcare-Strained Regions,Healthcare-Strained Regions,hospitalization_rate_per_100k,-0.0647081069505546
Guinea-Bissau,1,Healthcare-Strained Regions,Healthcare-Strained Regions,icu_rate_per_100k,-0.045597059625042
Guinea-Bissau,1,Healthcare-Strained Regions,Healthcare-Strained Regions,case_fatality_rate_pct,0.3943486057930618
Guinea-Bissau,1,Healthcare-Strained Regions,Healthcare-Strained Regions,recent_case_growth,-0.2217199049194657
Guinea-Bissau,1,Healthcare-Strained Regions,Healthcare-Strained Regions,recent_death_growth,-0.0909244388084104
Guinea-Bissau,1,Healthcare-Strained Regions,Healthcare-Strained Regions,days_to_peak,0.2552291481019374
Guinea-Bissau,1,Healthcare-Strained Regions,Healthcare-Strained Regions,peak_case_rate_per_100k,-0.6050401299802118
Guinea-Bissau,1,Healthcare-Strained Regions,Healthcare-Strained Regions,recovery_speed,0.1962788910507272
Guinea-Bissau,1,Healthcare-Strained Regions,Healthcare-Strained Regions,days_to_50pct_vax,-0.0912657671231082
Guinea-Bissau,1,Healthcare-Strained Regions,Healthcare-Strained Regions,vax_acceleration,-1.0333349855357217
Guyana,1,Healthcare-Strained Regions,Healthcare-Strained Regions,case_rate_per_100k,-0.5503344295643852
Guyana,1,Healthcare-Strained Regions,Healthcare-Strained Regions,mortality_rate_per_100k,0.2738435987836506
Guyana,1,Healthcare-Strained Regions,Healthcare-Strained Regions,testing_rate_per_1k,0.0
Guyana,1,Healthcare-Strained Regions,Healthcare-Strained Regions,vaccination_rate_pct,-0.0771346587725072
Guyana,1,Healthcare-Strained Regions,Healthcare-Strained Regions,hospitalization_rate_per_100k,-0.0647081069505546
Guyana,1,Healthcare-Strained Regions,Healthcare-Strained Regions,icu_rate_per_100k,-0.045597059625042
Guyana,1,Healthcare-Strained Regions,Healthcare-Strained Regions,case_fatality_rate_pct,0.335057029043432
Guyana,1,Healthcare-Strained Regions,Healthcare-Strained Regions,recent_case_growth,-0.2058223691882583
Guyana,1,Healthcare-Strained Regions,Healthcare-Strained Regions,recent_death_growth,-0.0909244388084104
Guyana,1,Healthcare-Strained Regions,Healthcare-Strained Regions,days_to_peak,0.336818793806655
Guyana,1,Healthcare-Strained Regions,Healthcare-Strained Regions,peak_case_rate_per_100k,-0.3736390722456008
Guyana,1,Healthcare-Strained Regions,Healthcare-Strained Regions,recovery_speed,0.1945324356588281
Guyana,1,Healthcare-Strained Regions,Healthcare-Strained Regions,days_to_50pct_vax,-0.0912657671231082
Guyana,1,Healthcare-Strained Regions,Healthcare-Strained Regions,vax_acceleration,0.263843525699973
Haiti,1,Healthcare-Strained Regions,Healthcare-Strained Regions,case_rate_per_100k,-0.9860693796115902
Haiti,1,Healthcare-Strained Regions,Healthcare-Strained Regions,mortality_rate_per_100k,-0.8942554722536437
Haiti,1,Healthcare-Strained Regions,Healthcare-Strained Regions,testing_rate_per_1k,0.0
Haiti,1,Healthcare-Strained Regions,Healthcare-Strained Regions,vaccination_rate_pct,-0.0771346587725072
Haiti,1,Healthcare-Strained Regions,Healthcare-Strained Regions,hospitalization_rate_per_100k,-0.0647081069505546
Haiti,1,Healthcare-Strained Regions,Healthcare-Strained Regions,icu_rate_per_100k,-0.045597059625042
Haiti,1,Healthcare-Strained Regions,Healthcare-Strained Regions,case_fatality_rate_pct,0.8160480399725333
Haiti,1,Healthcare-Strained Regions,Healthcare-Strained Regions,recent_case_growth,-0.2217199049194657
Haiti,1,Healthcare-Strained Regions,Healthcare-Strained Regions,recent_death_growth,-0.0909244388084104
Haiti,1,Healthcare-Strained Regions,Healthcare-Strained Regions,days_to_peak,-3.1715359714962035
Haiti,1,Healthcare-Strained Regions,Healthcare-Strained Regions,peak_case_rate_per_100k,-0.6076266985371681
Haiti,1,Healthcare-Strained Regions,Healthcare-Strained Regions,recovery_speed,0.1956047474659576
Haiti,1,Healthcare-Strained Regions,Healthcare-Strained Regions,days_to_50pct_vax,-0.0912657671231082
Haiti,1,Healthcare-Strained Regions,Healthcare-Strained Regions,vax_acceleration,-1.7990393615752691
Honduras,1,Healthcare-Strained Regions,Healthcare-Strained Regions,case_rate_per_100k,-0.7788871405987212
Honduras,1,Healthcare-Strained Regions,Healthcare-Strained Regions,mortality_rate_per_100k,-0.1404319629260902
Honduras,1,Healthcare-Strained Regions,Healthcare-Strained Regions,testing_rate_per_1k,0.0
Honduras,1,Healthcare-Strained Regions,Healthcare-Strained Regions,vaccination_rate_pct,-0.0771346587725072
Honduras,1,Healthcare-Strained Regions,Healthcare-Strained Regions,hospitalization_rate_per_100k,-0.0647081069505546
Honduras,1,Healthcare-Strained Regions,Healthcare-Strained Regions,icu_rate_per_100k,-0.045597059625042
Honduras,1,Healthcare-Strained Regions,Healthcare-Strained Regions,case_fatality_rate_pct,0.7222017147139791
Honduras,1,Healthcare-Strained Regions,Healthcare-Strained Regions,recent_case_growth,-0.2185403977732243
Honduras,1,Healthcare-Strained Regions,Healthcare-Strained Regions,recent_death_growth,-0.0909244388084104
Honduras,1,Healthcare-Strained Regions,Healthcare-Strained Regions,days_to_peak,-0.560667308945239
Honduras,1,Healthcare-Strained Regions,Healthcare-Strained Regions,peak_case_rate_per_100k,-0.581341861871844
Honduras,1,Healthcare-Strained Regions,Healthcare-Strained Regions,recovery_speed,0.1859934046801779
Honduras,1,Healthcare-Strained Regions,Healthcare-Strained Regions,days_to_50pct_vax,1.885985652769976
Honduras,1,Healthcare-Strained Regions,Healthcare-Strained Regions,vax_acceleration,0.1117861407998823
Hong Kong,4,"High-Case, Low-Mortality Regions","High-Case, Low-Mortality Regions",case_rate_per_100k,-1.0006183833350335
Hong Kong,4,"High-Case, Low-Mortality Regions","High-Case, Low-Mortality Regions",mortality_rate_per_100k,-0.9507198506685348
Hong Kong,4,"High-Case, Low-Mortality Regions","High-Case, Low-Mortality Regions",testing_rate_per_1k,0.0
Hong Kong,4,"High-Case, Low-Mortality Regions","High-Case, Low-Mortality Regions",vaccination_rate_pct,13.074813795699596
Hong Kong,4,"High-Case, Low-Mortality Regions","High-Case, Low-Mortality Regions",hospitalization_rate_per_100k,-0.0647081069505546
Hong Kong,4,"High-Case, Low-Mortality Regions","High-Case, Low-Mortality Regions",icu_rate_per_100k,-0.045597059625042
Hong Kong,4,"High-Case, Low-Mortality Regions","High-Case, Low-Mortality Regions",case_fatality_rate_pct,-0.2520355810017856
Hong Kong,4,"High-Case, Low-Mortality Regions","High-Case, Low-Mortality Regions",recent_case_growth,-0.2217199049194657
Hong Kong,4,"High-Case, Low-Mortality Regions","High-Case, Low-Mortality Regions",recent_death_growth,-0.0909244388084104
Hong Kong,4,"High-Case, Low-Mortality Regions","High-Case, Low-Mortality Regions",days_to_peak,0.336818793806655
Hong Kong,4,"High-Case, Low-Mortality Regions","High-Case, Low-Mortality Regions",peak_case_rate_per_100k,-0.6110052605242198
Hong Kong,4,"High-Case, Low-Mortality Regions","High-Case, Low-Mortality Regions",recovery_speed,0.1964556919761679
Hong Kong,4,"High-Case, Low-Mortality Regions","High-Case, Low-Mortality Regions",days_to_50pct_vax,-0.2224578044619858
Hong Kong,4,"High-Case, Low-Mortality Regions","High-Case, Low-Mortality Regions",vax_acceleration,-0.1030753645535731
Hungary,3,High-Risk Regions,High-Risk Regions,case_rate_per_100k,0.0942136060082829
Hungary,3,High-Risk Regions,High-Risk Regions,mortality_rate_per_100k,2.79262743165216
Hungary,3,High-Risk Regions,High-Risk Regions,testing_rate_per_1k,0.0
Hungary,3,High-Risk Regions,High-Risk Regions,vaccination_rate_pct,-0.0771346587725072
Hungary,3,High-Risk Regions,High-Risk Regions,hospitalization_rate_per_100k,-0.0647081069505546
Hungary,3,High-Risk Regions,High-Risk Regions,icu_rate_per_100k,-0.045597059625042
Hungary,3,High-Risk Regions,High-Risk Regions,case_fatality_rate_pct,0.6247717628452425
Hungary,3,High-Risk Regions,High-Risk Regions,recent_case_growth,-0.132693704824704
Hungary,3,High-Risk Regions,High-Risk Regions,recent_death_growth,-0.0740585546875668
Hungary,3,High-Risk Regions,High-Risk Regions,days_to_peak,0.4592032623637315
Hungary,3,High-Risk Regions,High-Risk Regions,peak_case_rate_per_100k,-0.2930783847827788
Hungary,3,High-Risk Regions,High-Risk Regions,recovery_speed,0.1315143600661441
Hungary,3,High-Risk Regions,High-Risk Regions,days_to_50pct_vax,-0.4848418791397411
Hungary,3,High-Risk Regions,High-Risk Regions,vax_acceleration,0.671356035913229
Iceland,3,High-Risk Regions,High-Risk Regions,case_rate_per_100k,1.7590743764772632
Iceland,3,High-Risk Regions,High-Risk Regions,mortality_rate_per_100k,-0.5713268469785221
Iceland,3,High-Risk Regions,High-Risk Regions,testing_rate_per_1k,0.0
Iceland,3,High-Risk Regions,High-Risk Regions,vaccination_rate_pct,-0.0771346587725072
Iceland,3,High-Risk Regions,High-Risk Regions,hospitalization_rate_per_100k,-0.0647081069505546
Iceland,3,High-Risk Regions,High-Risk Regions,icu_rate_per_100k,-0.045597059625042
Iceland,3,High-Risk Regions,High-Risk Regions,case_fatality_rate_pct,-0.7342571326858817
Iceland,3,High-Risk Regions,High-Risk Regions,recent_case_growth,-0.1803863120183264
Iceland,3,High-Risk Regions,High-Risk Regions,recent_death_growth,-0.0909244388084104
Iceland,3,High-Risk Regions,High-Risk Regions,days_to_peak,0.8263566680349609
Iceland,3,High-Risk Regions,High-Risk Regions,peak_case_rate_per_100k,0.927393246697396
Iceland,3,High-Risk Regions,High-Risk Regions,recovery_speed,0.1884383297825894
Iceland,3,High-Risk Regions,High-Risk Regions,days_to_50pct_vax,-0.54106703799926
Iceland,3,High-Risk Regions,High-Risk Regions,vax_acceleration,3.5577763905395168
India,3,High-Risk Regions,High-Risk Regions,case_rate_per_100k,-0.845144703789709
India,3,High-Risk Regions,High-Risk Regions,mortality_rate_per_100k,-0.6643126815389426
India,3,High-Risk Regions,High-Risk Regions,testing_rate_per_1k,0.0
India,3,High-Risk Regions,High-Risk Regions,vaccination_rate_pct,-0.4271071241839042
India,3,High-Risk Regions,High-Risk Regions,hospitalization_rate_per_100k,-0.0647081069505546
India,3,High-Risk Regions,High-Risk Regions,icu_rate_per_100k,-0.045597059625042
India,3,High-Risk Regions,High-Risk Regions,case_fatality_rate_pct,-0.0282933046309646
India,3,High-Risk Regions,High-Risk Regions,recent_case_growth,0.0330792194896798
India,3,High-Risk Regions,High-Risk Regions,recent_death_growth,-0.0848178255922429
India,3,High-Risk Regions,High-Risk Regions,days_to_peak,-0.9278207146164684
India,3,High-Risk Regions,High-Risk Regions,peak_case_rate_per_100k,-0.5545524521924574
India,3,High-Risk Regions,High-Risk Regions,recovery_speed,-1.322874004641223
India,3,High-Risk Regions,High-Risk Regions,days_to_50pct_vax,1.2487671856954274
India,3,High-Risk Regions,High-Risk Regions,vax_acceleration,-0.6634014938203147
Indonesia,0,High-Risk Regions,High-Risk Regions,case_rate_per_100k,-0.8793567784886093
Indonesia,0,High-Risk Regions,High-Risk Regions,mortality_rate_per_100k,-0.503293370165491
Indonesia,0,High-Risk Regions,High-Risk Regions,testing_rate_per_1k,0.0
Indonesia,0,High-Risk Regions,High-Risk Regions,vaccination_rate_pct,-0.0771346587725072
Indonesia,0,High-Risk Regions,High-Risk Regions,hospitalization_rate_per_100k,-0.0647081069505546
Indonesia,0,High-Risk Regions,High-Risk Regions,icu_rate_per_100k,-0.045597059625042
Indonesia,0,High-Risk Regions,High-Risk Regions,case_fatality_rate_pct,0.7368589608663489
Indonesia,0,High-Risk Regions,High-Risk Regions,recent_case_growth,-0.1885117191698324
Indonesia,0,High-Risk Regions,High-Risk Regions,recent_death_growth,-0.0909244388084104
Indonesia,0,High-Risk Regions,High-Risk Regions,days_to_peak,0.5407929080684492
Indonesia,0,High-Risk Regions,High-Risk Regions,peak_case_rate_per_100k,-0.5696852887457919
Indonesia,0,High-Risk Regions,High-Risk Regions,recovery_speed,0.0035884613116647
Indonesia,0,High-Risk Regions,High-Risk Regions,days_to_50pct_vax,1.558005559422782
Indonesia,0,High-Risk Regions,High-Risk Regions,vax_acceleration,1.0652205763399545
Iran,3,High-Risk Regions,High-Risk Regions,case_rate_per_100k,-0.5792362865027176
Iran,3,High-Risk Regions,High-Risk Regions,mortality_rate_per_100k,0.3105743607682971
Iran,3,High-Risk Regions,High-Risk Regions,testing_rate_per_1k,0.0
Iran,3,High-Risk Regions,High-Risk Regions,vaccination_rate_pct,-0.0771346587725072
Iran,3,High-Risk Regions,High-Risk Regions,hospitalization_rate_per_100k,-0.0647081069505546
Iran,3,High-Risk Regions,High-Risk Regions,icu_rate_per_100k,-0.045597059625042
Iran,3,High-Risk Regions,High-Risk Regions,case_fatality_rate_pct,0.4484031868023692
Iran,3,High-Risk Regions,High-Risk Regions,recent_case_growth,-0.2217199049194657
Iran,3,High-Risk Regions,High-Risk Regions,recent_death_growth,-0.0909244388084104
Iran,3,High-Risk Regions,High-Risk Regions,days_to_peak,-0.4790776632405213
Iran,3,High-Risk Regions,High-Risk Regions,peak_case_rate_per_100k,-0.5219508481703751
Iran,3,High-Risk Regions,High-Risk Regions,recovery_speed,-0.077879059784071
